titulo,resumen,autor,fecha,url,sentiment_score,sentiment,medio,resumen_clean_adv,word_count,readability,sent_vader,sent_vader_cat,sent_bert,topic,prob_política,prob_economía,prob_deportes,prob_cultura,prob_tecnología,prob_salud,prob_educación,prob_medio ambiente,n_per,n_org,n_loc
"La heredad vallenata, un popurrí sanguíneo","<p>Al menos 20 familias primarias iniciaron un cruce genético hace 200 años para llegar a lo que es hoy la gran provincia del cacique Upar, según la investigación hecha por Alfredo Mestre Orozco editada en sus obras “Los grandes de mi tierra” y “Los hijos de los curas”. </p>
<p>La entrada <a href=""https://elpilon.com.co/la-heredad-vallenata-un-popurri-sanguineo/"">La heredad vallenata, un popurrí sanguíneo</a> se publicó primero en <a href=""https://elpilon.com.co"">El Pilón | Noticias de Valledupar, El Vallenato y el Caribe Colombiano</a>.</p>",Luis_Napoleon_de_Armas_P.,2025-07-03,https://elpilon.com.co/la-heredad-vallenata-un-popurri-sanguineo/,0.0,neutral,elpilon.com.co,"    familia primario iniciar cruce genético      año llegar provincia cacique upar investigación alfredo mestre orocer editado obra tierra hijo cura   
 entrada heredad vallenato popurrí sanguíneo publicar pilón noticia valledupar vallenato caribe colombiano",31,-7.475161290322546,0.0,neutral,1,salud,0.01458416786044836,0.017109420150518417,0.022018134593963623,0.06063760817050934,0.011700741946697235,0.75193852186203,0.08710543066263199,0.03490600362420082,0,0,0
Supersalud dijo que pagos a la red pública de las EPS intervenidas aumentaron 25%,"Entre enero y mayo de 2024, nueve EPS intervenidas realizaron pagos por más de $4,4 billones, pero en el mismo periodo de 2025, los pagos superaron $5,6 billones",Desconocido,2025-07-03,https://www.larepublica.co/economia/supersalud-afirmo-que-pagos-a-red-publica-de-las-eps-intervenidas-aumentaron-25-4171534,0.0,neutral,larepublica.co,enero mayo        eps intervenida pago       billón periodo        pago superar       billón,10,-6.35499999999999,0.0,neutral,1,salud,0.004561496898531914,0.1341490000486374,0.002882648492231965,0.004465811420232058,0.0030150520615279675,0.8375135660171509,0.0018095062114298344,0.011602948419749737,0,0,0
S&P 500 y Nasdaq tocan máximos históricos tras el sólido informe laboral en EE.UU.,"El fabricante de chips Nvidia cotizaba en máximos históricos, con una mejora de 2,2%, en camino a convertirse en la empresa más valiosa de la historia",Desconocido,2025-07-03,https://www.larepublica.co/globoeconomia/s-p-500-y-nasdaq-tocan-maximos-historicos-tras-el-solido-informe-laboral-en-ee-uu-4171531,0.0,neutral,larepublica.co,fabricante chip nvidio cotizar máximo histórico mejora        camino convertir él empresa valioso historia,13,4.916923076923098,0.0,neutral,5,economía,0.002105595776811242,0.5356680154800415,0.0028392060194164515,0.002927929861471057,0.4431088864803314,0.006632950622588396,0.003983604721724987,0.0027338287327438593,0,0,0
Sismo cerca del volcán Machín reavivó el temor de los tolimenses,"<p>Un sismo de magnitud 2,9 despertó a varios habitantes de Ibagué y municipios aledaños en la madrugada de este jueves 3 de julio. Aunque no se reportan daños ni personas afectadas, el movimiento sísmico reavivó temores debido a su cercanía al volcán Machín. </p>
<p>El cargo <a href=""https://cronicadelquindio.com/actualidad/colombia/sismo-cerca-del-volcan-machin-reavivo-el-temor-de-los-tolimenses/"">Sismo cerca del volcán Machín reavivó el temor de los tolimenses</a> apareció primero en <a href=""https://cronicadelquindio.com"">Crónica del Quindio</a>.</p>",Silvana Lopez Hernandez,2025-07-03,https://cronicadelquindio.com/actualidad/colombia/sismo-cerca-del-volcan-machin-reavivo-el-temor-de-los-tolimenses/,-0.296,negative,cronicadelquindio.com,sismo magnitud      despertar habitante ibagué municipio aledaño madrugada jueves julio reportar daño persona afectado movimiento sísmico reavivar temor cercanía volcán machín cargo sismo cerca volcán machín reavivar temor tolimens aparecer crónica quindio,32,-8.06374999999997,0.0,neutral,1,salud,0.16015486419200897,0.12119344621896744,0.10033942759037018,0.10107824951410294,0.08178083598613739,0.16320931911468506,0.1584586799144745,0.11378522217273712,0,0,0
"La canciller colombiana, Laura Sarabia, renuncia por diferencias con el Gobierno","""Mi renuncia es el resultado de una reflexión profunda, motivada por la responsabilidad que siento con mi conciencia, con el país y con la forma en que entiendo el ejercicio del poder público"", manifestó Sarabia en una carta dirigida a Petro.",Ximena Giraldo,2025-07-03,https://www.eje21.com.co/2025/07/la-canciller-colombiana-laura-sarabia-renuncia-por-diferencias-con-el-gobierno/,0.0,neutral,eje21.com.co,renuncia resultado reflexión profundo motivado responsabilidad sentir conciencia país forma entender ejercicio público manifestar sarabio carta dirigido petro,18,-55.83499999999998,0.0,neutral,1,política,0.9254737496376038,0.003085911041125655,0.0025122303050011396,0.05166616663336754,0.004525198135524988,0.006130067631602287,0.00459176255390048,0.002014905447140336,0,0,0
"Presidente Milei recibió al primer ministro de la India, Narendra Modi, en Casa Rosada","La visita configura la segunda reunión entre ambos, que se entrevistaron por primera vez durante el G20 que se celebró en Río de Janeiro, Brasil, a finales de 2024",Desconocido,2025-07-05,https://www.larepublica.co/globoeconomia/milei-recibio-al-primer-ministro-de-la-india-narendra-modi-en-casa-rosada-4173548,0.0,neutral,larepublica.co,visita configuro reunión entrevistar celebrar río janeiro brasil finales     ,9,-9.099999999999994,0.0,neutral,5,política,0.3246420919895172,0.02140929363667965,0.26535356044769287,0.05703330412507057,0.08183425664901733,0.06902461498975754,0.06797169148921967,0.11273116618394852,0,0,0
El transporte público de Montevideo va 7% más lento que hace siete años,Los ómnibus han disminuido su velocidad en 16 de las 21 rutas más concurridas del sistema metropolitano de transporte en comparación con 2018,Desconocido,2025-07-05,https://www.larepublica.co/globoeconomia/el-transporte-publico-de-montevideo-va-7-mas-lento-que-hace-siete-anos-4173505,0.0,neutral,larepublica.co,ómnibus disminuir velocidad         ruta concurrido sistema metropolitano transporte comparación     ,9,-9.099999999999994,0.0,neutral,3,medio ambiente,0.1039573922753334,0.19105416536331177,0.05543417111039162,0.03844963759183884,0.1000247672200203,0.06902498751878738,0.05521306395530701,0.3868418037891388,0,0,0
"Orsi tendrá una reunión bilateral con el primer ministro de India, Narendra Modi",El presidente de Uruguay también mantendrá reuniones con el presidente de Sudáfrica y con el primer ministro de Vietnam,Desconocido,2025-07-05,https://www.larepublica.co/globoeconomia/orsi-tendra-una-reunion-bilateral-con-el-primer-ministro-de-india-narendra-modi-4173490,0.0,neutral,larepublica.co,presidente uruguay mantener reunión presidente sudáfrica ministro vietnam,8,-12.784999999999997,0.0,neutral,3,tecnología,0.20896053314208984,0.056954964995384216,0.10180586576461792,0.07153217494487762,0.2398778200149536,0.08995591104030609,0.14343886077404022,0.08747383952140808,0,0,0
Así funcionará el reembolso del Gobierno mexicano al impuesto a las remesas de Trump,"Sólo aplicará para las trasferencias hechas con giros postales y cheques de caja, y la devolución será hecha por medio de una tarjeta",Desconocido,2025-07-05,https://www.larepublica.co/globoeconomia/asi-funcionara-el-reembolso-del-gobierno-mexicano-al-impuesto-a-las-remesas-de-trump-4173488,0.0,neutral,larepublica.co,aplicar trasferencia giro postal cheque caja devolución tarjeta,8,29.515000000000015,0.0,neutral,1,economía,0.12431666254997253,0.3383873999118805,0.06973842531442642,0.0593622662127018,0.144532710313797,0.08713651448488235,0.07461661100387573,0.10190943628549576,0,0,0
Congreso mexicano suma hasta 11 propuestas para reducir la jornada laboral,La mayoría de las iniciativas buscan una reducción de jornada de trabajo mediante una reforma constitucional,Desconocido,2025-07-05,https://www.larepublica.co/globoeconomia/congreso-mexicano-suma-hasta-11-propuestas-para-reducir-la-jornada-laboral-4173484,0.0,neutral,larepublica.co,mayoría iniciativa buscar reducción jornada trabajo reforma constitucional,8,-55.08499999999998,0.0,neutral,3,política,0.48703381419181824,0.10671008378267288,0.04434327036142349,0.07095199823379517,0.06603855639696121,0.08512771129608154,0.06175904721021652,0.07803552597761154,0,0,0
Declararan emergencia nacional por 60 días en provincia de Napo por daños de lluvias,"Esta medida, según explicó el Gobierno del vecino país, busca liberar recursos de forma inmediata para intervenir en puntos críticos",Desconocido,2025-07-05,https://www.larepublica.co/globoeconomia/declararan-emergencia-nacional-por-60-dias-en-provincia-de-napo-en-ecuador-por-danos-de-lluvia-4173463,0.0,neutral,larepublica.co,medida explicar gobierno vecino país buscar liberar recurso forma inmediato intervenir punto crítico,13,-27.62153846153842,0.0,neutral,1,política,0.6418687105178833,0.006468880921602249,0.0072836061008274555,0.004780864343047142,0.00364927900955081,0.007120428141206503,0.0023348364047706127,0.32649338245391846,0,0,0
El presidente Gustavo Petro canceló su viaje a la cumbre de los países Brics en Brasil,Uno de los principales factores que influyeron en esta decisión fue la reciente tensión entre Colombia y Estados Unidos,Desconocido,2025-07-05,https://www.larepublica.co/economia/el-presidente-gustavo-petro-cancelo-su-viaje-a-la-cumbre-de-los-paises-brics-en-brasil-4173469,0.0,neutral,larepublica.co,principal factor influir decisión reciente tensión colombia unidos,8,8.365000000000009,0.0,neutral,4,política,0.7290520668029785,0.03661531209945679,0.020118875429034233,0.03745973855257034,0.05180896446108818,0.013458685018122196,0.040908731520175934,0.07057757675647736,0,0,0
Gobernadores del banco de los Brics ratificaron el ingreso de Colombia a la entidad,"La presidenta del banco de desarrollo, Dilma Rousseff, también confirmó la entrada de Uzbekistán. Así, la institución sumó 11 participantes",Desconocido,2025-07-05,https://www.larepublica.co/economia/gobernadores-del-banco-de-los-brics-ratificaron-el-ingreso-de-colombia-y-uzbekistan-4173466,0.0,neutral,larepublica.co,presidenta banco desarrollo dilmar rousseff confirmar entrada uzbekistán institución sumar     participante,11,-42.74818181818179,0.0,neutral,1,economía,0.0914338156580925,0.1927894502878189,0.11822276562452316,0.041922613978385925,0.07572390884160995,0.17948146164417267,0.11271750181913376,0.18770848214626312,0,0,0
Ecuador inicia las pruebas para reactivar la ruta ferroviaria de Nariz del Diablo,"De acuerdo con la información del Ministerio de Transporte del vecino país, las obras suman una ejecución de US$23 millones",Desconocido,2025-07-05,https://www.larepublica.co/globoeconomia/ecuador-inicia-las-pruebas-para-reactivar-la-ruta-ferroviaria-de-nariz-del-diablo-4173456,0.0,neutral,larepublica.co,información ministerio transporte vecino país obra sumar ejecución     millón,9,0.30000000000001137,0.0,neutral,1,medio ambiente,0.05540937930345535,0.08015583455562592,0.18205323815345764,0.04340999573469162,0.1490073949098587,0.1704796850681305,0.07077345997095108,0.24871103465557098,0,0,0
Venezuela plantea exportación de carbón a Colombia a través de frontera de Táchira,"El ministro de Industria del vecino país, Alex Saab, aseguró que se busca consolidar la oferta de ventas externas a través de la entidad",Desconocido,2025-07-05,https://www.larepublica.co/globoeconomia/venezuela-plantea-exportacion-de-carbon-a-colombia-a-traves-de-frontera-de-tachira-4173450,0.0,neutral,larepublica.co,ministro industria vecino país alex saab asegurar buscar consolidar oferta venta externo entidad,13,-14.60615384615383,0.0,neutral,3,economía,0.016790520399808884,0.8666813969612122,0.004456944763660431,0.0032965929713100195,0.05354228615760803,0.008666261099278927,0.004864111542701721,0.041701920330524445,0,0,0
Venezuela y China acuerdan impulsar el desarrollo de inteligencia artificial en el país,El gigante asiático le entregó al país vecino una donación de suministros para la atención y protección de recursos hídricos,Desconocido,2025-07-05,https://www.larepublica.co/globoeconomia/venezuela-y-china-acuerdan-impulsar-el-desarrollo-de-inteligencia-artificial-4173447,0.0,neutral,larepublica.co,gigante asiático entregar país vecino donación suministro atención protección recurso hídrico,11,-11.98454545454544,0.0,neutral,1,medio ambiente,0.003133423626422882,0.011711944825947285,0.0019560435321182013,0.0011116822715848684,0.46526652574539185,0.011340310797095299,0.0020265914499759674,0.5034535527229309,0,0,0
Así fue el regreso de la banda británica Oasis después de 16 años de su separación,"El pasado viernes 4 de junio se llevó a cabo su primer concierto tras la reconciliación. El show inició con ""Hello"" seguido de ""Acquiesce"", ""Morning Glory"" y ""Some Might Say""",Desconocido,2025-07-05,https://www.larepublica.co/ocio/asi-se-vivio-el-regreso-de-la-banda-britanica-oasis-luego-de-16-anos-de-separacion-4173434,0.5423,positive,larepublica.co,viernes junio cabo concierto reconciliación show iniciar hello seguido acquiesce     morning glory some might say,15,33.690000000000026,0.5423,positive,5,salud,0.07458920776844025,0.06454695016145706,0.0758645087480545,0.11817964166402817,0.03846507892012596,0.3850913941860199,0.18471530079841614,0.05854787304997444,0,0,0
Rusia reduce a cero los aranceles a las exportaciones de trigo para impulsar las ventas,"Rusia aplica aranceles flotantes a las exportaciones de trigo, maíz y cebada, calculados semanalmente como la diferencia entre los precios base y los precios de exportación",Desconocido,2025-07-05,https://www.larepublica.co/globoeconomia/rusia-reduce-a-cero-los-aranceles-a-las-exportaciones-de-trigo-para-impulsar-las-ventas-4173424,0.0,neutral,larepublica.co,rusia aplico arancel flotante exportación trigo maíz cebado calcular semanalmente diferencia precio base precio exportación,15,11.130000000000024,0.0,neutral,1,salud,0.07443857192993164,0.1552319973707199,0.06693849712610245,0.037989892065525055,0.09598854929208755,0.36496415734291077,0.06916160136461258,0.13528674840927124,0,0,0
"Contraloría informó que los pasivos acumulados de las EPS superan los $32,9 billones","De todas las EPS, 15 de estas no cumplen con el capital mínimo, 14 incumplen el patrimonio adecuado y 22 no invierten sus reservas técnicas como exige la norma",Desconocido,2025-07-05,https://www.larepublica.co/economia/contraloria-general-aseguro-que-la-deuda-de-las-eps-esta-por-encima-de-32-9-billones-4173409,-0.5267,negative,larepublica.co,eps      cumplir capital mínimo      incumplir patrimonio adecuado     invertir reserva técnico exigir norma,12,-9.794999999999959,0.0,neutral,3,economía,0.1922917515039444,0.4351423978805542,0.048393625766038895,0.10756903886795044,0.08935768157243729,0.052307456731796265,0.033191580325365067,0.04174646735191345,0,0,0
Donald Trump promulgó la ley de recortes de impuestos y gastos en la Casa Blanca,"La aprobación del proyecto de ley supone una gran victoria para Trump y sus aliados republicanos, que han argumentado que impulsará el crecimiento económico",Desconocido,2025-07-05,https://www.larepublica.co/globoeconomia/donald-trump-anuncio-en-una-ceremonia-un-paquete-de-recortes-fiscales-y-de-gasto-4173404,0.0,neutral,larepublica.co,aprobación proyecto ley suponer victoria trump aliado republicano argumentar impulsar crecimiento económico,12,-16.845,0.0,neutral,4,economía,0.14463311433792114,0.8422525525093079,0.0018953372491523623,0.003792740637436509,0.0019156276248395443,0.0021258764900267124,0.001855317736044526,0.0015294422628358006,0,0,0
Opep+ acelerará aún más el suministro de petróleo con un mayor aumento en agosto,"Algunos delegados de la Opep+ han ofrecido otras explicaciones para el cambio de estrategia, como castigar a los miembros del grupo con sobreproducción",Desconocido,2025-07-05,https://www.larepublica.co/globoeconomia/opep-acelerara-aun-mas-el-suministro-de-petroleo-con-un-mayor-aumento-en-agosto-4173400,0.0,neutral,larepublica.co,delegado opep ofrecer explicación cambio estrategia castigar miembro grupo sobreproducción,10,-31.734999999999985,0.0,neutral,1,economía,0.29289162158966064,0.4193382263183594,0.04093039408326149,0.07094332575798035,0.047257933765649796,0.032724425196647644,0.044618215411901474,0.0512959286570549,0,0,0
Inundaciones repentinas en Texas dejan 13 muertos y más de 20 menores desaparecidos,El Servicio Meteorológico Nacional de Estados Unidos declaró la emergencia por inundaciones repentinas en partes del condado de Kerr,Desconocido,2025-07-05,https://www.larepublica.co/globoeconomia/inundaciones-repentinas-en-texas-dejan-13-muertos-y-mas-de-20-menores-desaparecidos-4173397,0.0,neutral,larepublica.co,servicio meteorológico nacional unidos declarar emergencia inundación repentino condado kerr,10,-31.734999999999985,0.0,neutral,1,medio ambiente,0.07671619951725006,0.06889039278030396,0.08040007948875427,0.06867615133523941,0.06466846168041229,0.06818381696939468,0.03993215039372444,0.5325327515602112,0,0,0
México dará temporalmente negocios fiduciarios de CIBanco a banca de desarrollo,La banca de desarrollo asumirá de manera transitoria las unidades fiduciarias de CIBanco e Intercam Banco,Desconocido,2025-07-05,https://www.larepublica.co/globoeconomia/mexico-dara-temporalmente-negocios-fiduciarios-de-cibanco-a-banca-de-desarrollo-4173384,0.0,neutral,larepublica.co,banca desarrollo asumir transitorio unidad fiduciaria cibanco intercam banco,9,-9.099999999999994,0.0,neutral,4,economía,0.050897449254989624,0.6255731582641602,0.036688968539237976,0.03998621925711632,0.03882468491792679,0.041594892740249634,0.02950710989534855,0.13692744076251984,0,0,0
Las búsquedas de vuelos a Cali subieron 125% por el concierto de la banda Morat,"Según datos compartidos por KAYAK, metabuscador internacional de viajes, las búsquedas de vuelos hacia Cali aumentaron por el concierto",Desconocido,2025-07-05,https://www.larepublica.co/ocio/las-busquedas-de-vuelos-a-cali-subieron-125-por-el-concierto-de-la-banda-morat-4173371,0.0,neutral,larepublica.co,dato compartido kayak metabuscador internacional viaje búsqueda vuelo cali aumentar concierto,11,-19.6754545454545,0.0,neutral,4,cultura,0.008387584239244461,0.01603402942419052,0.038154009729623795,0.8871148228645325,0.011244218796491623,0.0074816602282226086,0.014089849777519703,0.017493896186351776,0,0,0
Vingegaard dice que está más fuerte que nunca antes del inicio del Tour de Francia,"La rivalidad entre Vingegaard y Pogacar, que se adjudicaron las cinco últimas ediciones del Tour, se reanudará después de que el esloveno consiguió la victoria sobre el danés",Desconocido,2025-07-05,https://www.larepublica.co/ocio/vingegaard-dice-que-esta-mas-fuerte-que-nunca-antes-del-inicio-del-tour-de-francia-4173369,0.0,neutral,larepublica.co,rivalidad vingegaard pogacar adjudicar edición tour reanudar esloveno victoria danés,10,19.025000000000006,0.0,neutral,1,deportes,0.1521795690059662,0.11612667888402939,0.36850568652153015,0.08552133291959763,0.03217011317610741,0.022567251697182655,0.13683170080184937,0.08609762042760849,0,0,0
Estas son las tecnologías emergentes más relevantes del momento de acuerdo con FEM,Resultados muestran necesidad de estar preparados ante avance de la IA generativa y optimización de materiales para dispositivos,Desconocido,2025-07-05,https://www.larepublica.co/internet-economy/estas-son-las-tecnologias-emergentes-mas-relevantes-del-momento-de-acuerdo-con-fem-4173209,0.0,neutral,larepublica.co,resultado mostrar necesidad preparado avance generativa optimización material dispositivo,9,-56.099999999999966,0.0,neutral,4,tecnología,0.010234037414193153,0.006252892315387726,0.0020397736225277185,0.004337406251579523,0.9625726938247681,0.002325819805264473,0.002096440177410841,0.010140965692698956,0,0,0
Los gremios pidieron moderación en discurso de relaciones entre Colombia y EE.UU.,Mensaje de tejido empresarial colombiano y americano fue que enfoque de diálogo binacional debe priorizar intereses comunes,Desconocido,2025-07-05,https://www.larepublica.co/economia/los-gremios-piden-una-moderacion-en-el-discurso-de-las-relaciones-colombia-ee-uu-4173165,0.0,neutral,larepublica.co,mensaje tejido empresarial colombiano americano enfocar diálogo binacional deber priorizar interés común,12,-30.944999999999965,0.0,neutral,4,política,0.2985049784183502,0.1419050693511963,0.07254878431558609,0.13374699652194977,0.09013465791940689,0.0802752897143364,0.09953055530786514,0.08335366100072861,0,0,0
"“Para 2025, programa Colombia Mayor tiene garantizados $2,2 billones en cuanto a recursos”","Directora (e) de Prosperidad Social dijo que si pensional entra en vigencia en 2025, ayuda se girará a casi tres millones de personas",Desconocido,2025-07-05,https://www.larepublica.co/economia/entrevista-con-carolina-hoyos-directora-encargada-de-prosperidad-social-sobre-la-actualidad-de-colombia-mayor-4173172,0.0,neutral,larepublica.co,directora prosperidad social pensional entrar vigencia        ayuda girar millón persona,10,-23.274999999999977,0.0,neutral,5,economía,0.08443813771009445,0.5718473196029663,0.02270202711224556,0.02934051863849163,0.019304677844047546,0.20545551180839539,0.01874026097357273,0.04817155748605728,0,0,0
Deportes Tolima lanzó nueva tarjeta débito oficial personalizada en alianza con dale!,"La tarjeta permite hacer compras en línea y en establecimientos físicos, retirar dinero en más de 3.000 cajeros y 25.000 corresponsales de Grupo Aval",Desconocido,2025-07-05,https://www.larepublica.co/especiales/lr-ibague/deportes-tolima-lanzo-nueva-tarjeta-debito-4173322,0.0,neutral,larepublica.co,tarjeta permitir compra línea establecimiento físico retirar dinero        cajero         corresponsal grupo aval,12,-2.7450000000000045,0.0,neutral,1,deportes,0.03650324046611786,0.028463896363973618,0.6456696391105652,0.030103622004389763,0.15943863987922668,0.03597429022192955,0.014924317598342896,0.04892241209745407,0,0,0
En Ibagué los habitantes votaron por proyectos prioritarios en comunas y corregimientos,"Entre los ganadores está la construcción del salón comunal Jordán Novena Etapa, en la comuna 5",Desconocido,2025-07-05,https://www.larepublica.co/especiales/lr-ibague/en-ibague-se-voto-por-proyectos-prioritarios-4173156,0.0,neutral,larepublica.co,ganador construcción salón comunal jordán noveno etapa comuna,8,40.09,0.0,neutral,5,política,0.48274916410446167,0.08160579949617386,0.03319273889064789,0.112861268222332,0.030884474515914917,0.03741731122136116,0.1555161476135254,0.0657731294631958,0,0,0
Un referente regional de transformación,"En el Índice Departamental de Competitividad 2025, el Tolima ascendió al puesto 11 entre los 33 departamentos, superando a regiones similares y destacando en infraestructura, educación básica y media",Desconocido,2025-07-05,https://www.larepublica.co/especiales/lr-ibague/un-referente-regional-de-transformacion-4173304,0.0,neutral,larepublica.co,índice departamental competitividad        tolimo ascender puesto         departamento superar región similar destacar infraestructura educación básico,14,-30.96071428571426,0.0,neutral,4,educación,0.02307688258588314,0.2550385296344757,0.0005235770368017256,0.01606994867324829,0.0010837091831490397,0.013868496753275394,0.6861229538917542,0.004215929191559553,0,0,0
La Clínica Mayo firmó alianza estratégica con el Hospital Internacional de Colombia,La institución colombiana entra a una red de 45 hospitales elegidos por el mejor del mundo. La alianza permitirá transferir conocimiento y  adoptar protocolos,Desconocido,2025-07-05,https://www.larepublica.co/empresas/la-clinica-mayo-firmo-alianza-estrategica-con-el-hospital-internacional-de-colombia-4173018,0.0,neutral,larepublica.co,institución colombiano entrar red     hospital elegido mundo alianza permitir transferir conocimiento adoptar protocolo,13,-21.11384615384611,0.0,neutral,5,tecnología,0.08937729150056839,0.040539633482694626,0.03250131011009216,0.06141900271177292,0.289837121963501,0.2462058812379837,0.17207391560077667,0.06804586201906204,0,0,0
El Movistar Arena vibrará con la llegada del reconocido artista argentino Dread Mar I,"Entre sus canciones más reconocidas se encuentra ´más allá de tus ojos, ‘fuego eterno’ y por supuesto, la infaltable: ‘tú sin mí’",Desconocido,2025-07-05,https://www.larepublica.co/ocio/el-movistar-arena-vibrara-con-la-llegada-del-reconocido-artista-argentino-dread-mar-i-4172751,-0.5574,negative,larepublica.co,canción reconocido encontrar allá ojo fuego eterno infaltable,8,18.940000000000026,0.0,neutral,5,salud,0.010988622903823853,0.019745441153645515,0.06393633782863617,0.025269940495491028,0.012459933757781982,0.7841627597808838,0.017797362059354782,0.06563958525657654,0,0,0
"Roott+Co busca crecer en el exterior, en países como Ecuador, Guatemala y México","La marca ibaguereña Roott+co., nacida en 1996, hoy ofrece líneas masculina, femenina, infantil y deportiva, y alcanza ingresos superiores a los $140.000 millones",Desconocido,2025-07-05,https://www.larepublica.co/especiales/lr-ibague/roott-co-busca-crecer-en-el-exterior-4172881,0.0,neutral,larepublica.co,marca ibaguereño roott nacido        ofrecer líneas masculino femenino infantil deportivo alcanzar ingreso superior           millón,14,-12.832142857142827,0.5423,positive,5,deportes,0.024785412475466728,0.0681506097316742,0.7119600176811218,0.029386181384325027,0.043563030660152435,0.05379759147763252,0.04939490556716919,0.018962228670716286,0,0,0
"La relación de los influencers con los impuestos, un sector que apenas se está regulando","Ante un contexto internacional que busca regular el sector tecnológico, Colombia no se queda atrás y las estrellas de internet podrían pagar más cargas impositivas",Desconocido,2025-07-05,https://www.larepublica.co/internet-economy/la-relacion-de-los-influencers-con-los-impuestos-un-sector-que-apenas-se-esta-regulando-4173221,-0.296,negative,larepublica.co,contexto internacional buscar regular sector tecnológico colombia quedar atrás estrella internet pagar carga impositiva,14,-43.04642857142855,0.0,neutral,1,tecnología,0.018067335709929466,0.06799115985631943,0.0007271397626027465,0.0015667619882151484,0.909619927406311,0.0005335048772394657,0.00048622622853145003,0.0010079279309138656,0,0,0
Inficréditos ya entregó $358 millones en Ibagué a pequeños empresarios de la Región,"El programa de la Alcaldía, en alianza con Infibagué, busca frenar el avance del crédito informal con préstamos legales, sin intereses y con respaldo institucional",Desconocido,2025-07-05,https://www.larepublica.co/especiales/lr-ibague/inficreditos-ya-ha-entregado-358-millones-en-ibague-4172841,-0.5574,negative,larepublica.co,programa alcaldía alianza infibagué buscar frenar avance crédito informal préstamo legal interés respaldo institucional,14,-24.917857142857144,0.128,positive,1,economía,0.1450192630290985,0.6499886512756348,0.03785376995801926,0.037561818957328796,0.02136470377445221,0.058810897171497345,0.01972240023314953,0.029678570106625557,0,0,0
"Entre las principales 20 empresas del Tolima se facturan más de $3,6 billones al año","Las empresas más grandes por ingresos se concentran en comercio minorista, agroindustria y distribución eléctrica. Hasta 75% del top 20 opera desde Ibagué",Desconocido,2025-07-05,https://www.larepublica.co/especiales/lr-ibague/entre-las-principales-20-empresas-del-tolima-se-facturan-mas-de-3-6-billones-al-ano-4173297,0.2023,positive,larepublica.co,empresa ingreso concentrar comercio minorista agroindustrio distribución eléctrico      top     operar ibagué,11,-19.6754545454545,0.2023,positive,5,economía,0.020478516817092896,0.8206400275230408,0.008880378678441048,0.01601201295852661,0.06046402454376221,0.010496550239622593,0.0077169518917799,0.05531155690550804,0,0,0
Mayo registró el mayor uso de tarjetas en usuarios de Davivienda desde hace 33 meses,"Davivienda Corredores reveló un informe en donde registra que mayo mostró un aumento de 11,6% real comparado con el registrado en el mismo mes de 2024",Desconocido,2025-07-05,https://www.larepublica.co/finanzas/mayo-registro-el-mayor-uso-de-tarjetas-en-usuarios-de-davivienda-desde-hace-33-meses-4173254,0.0,neutral,larepublica.co,daviviendar corredor revelar informe registrar mayo mostrar aumento        real comparado registrado mes     ,12,4.305000000000007,0.0,neutral,1,medio ambiente,0.11457861214876175,0.16021542251110077,0.05470718815922737,0.12368705123662949,0.0619378499686718,0.09353520721197128,0.13603250682353973,0.2553061842918396,0,0,0
El país de la fábula Petrofarsante,"Petro al ceder fronteras y territorios al crimen organizado deteriora la seguridad ciudadana, la justicia y las fuerzas armadas. Está consolidando una nueva extensión del “pacto de la picota” con toda suerte de delincuentes",Desconocido,2025-07-05,https://www.larepublica.co/analisis/luis-guillermo-echeverri-velez-3075852/el-pais-de-la-fabula-petrofarsante-4172640,0.0,neutral,larepublica.co,petro ceder frontera territorio crimen organizado deteriorar seguridad ciudadano justicia fuerza armado consolidar extensión pacto picoto suerte delincuente,18,-41.734999999999985,0.0,neutral,1,medio ambiente,0.11760365217924118,0.0333886481821537,0.03067690134048462,0.17222175002098083,0.009174728766083717,0.26318028569221497,0.027810364961624146,0.3459436595439911,0,0,0
"Servicios públicos, esenciales para reactivar a Colombia",Desde el Acueducto de Bogotá llevamos tres mensajes claros al congreso: la importancia ambiental de la construcción de la Ptar Canoas para sanear al río Bogotá,Desconocido,2025-07-05,https://www.larepublica.co/analisis/natasha-avendano-3083918/servicios-publicos-esenciales-para-reactivar-a-colombia-4173032,0.0,neutral,larepublica.co,acueducto bogotá mensaje congreso importancia ambiental construcción ptar canoas sanear río bogotá,12,-2.7450000000000045,0.0,neutral,4,medio ambiente,0.0058811423368752,0.0075121126137673855,0.054098766297101974,0.004065724089741707,0.0017797948094084859,0.019115371629595757,0.004799811635166407,0.9027473330497742,0,0,0
Colombia minera: entre la urgencia y la visión estratégica,"La Colombia minera exige políticas que fomenten plantas procesadoras locales, convirtiendo el litio, cobre y tierras raras en productos terminados. Solo así la transición energética generará empleo y valor agregado",Desconocido,2025-07-05,https://www.larepublica.co/analisis/giovanni-franco-sepulveda-3732303/colombia-minera-entre-la-urgencia-y-la-vision-estrategica-4172651,0.0,neutral,larepublica.co,colombia minero exigir política fomentar planta procesadora local convertir litio cobre tierra rara producto terminado transición energético generar empleo valor agregado,21,-27.994285714285695,0.0,neutral,1,política,0.600236177444458,0.17213085293769836,0.004767809994518757,0.0038072976749390364,0.15657810866832733,0.010225019417703152,0.006000065244734287,0.046254608780145645,0,0,0
